,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,az_region,distance_km
32,478521,BRA-2021-2-12693-14.2,2021,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,4,"""Informe Agora,2023-05-10, Vingança do CV contra o TCP e o PCC em 2021 ainda é alvo de inquérito na Justiça de Três Rios "";""R Lagos Notícias,2021-08-20,14 pessoas são presas durante operação contra o trafico de drogas em Três Rios; Operação foi batizada como Seth”, deus egípcio da violência e da desordem."";""R Lagos Notícias,2021-06-18,Operação 108ª DP e da CORE prende homem que matou “BIZIM líder do tráfico do TCP” em Três Rios"";""R Lagos Notícias,2021-04-23,SEXTA SANGRENTA | Homem é fuzilado com mais de 4 tiros no Centro de Três Rios""",Informe Agora;R Lagos Notícias;R Lagos Notícias;R Lagos Notícias,2023-05-10;2021-08-20;2021-06-18;2021-04-23,"Vingança do CV contra o TCP e o PCC em 2021 ainda é alvo de inquérito na Justiça de Três Rios ;14 pessoas são presas durante operação contra o trafico de drogas em Três Rios; Operação foi batizada como Seth”, deus egípcio da violência e da desordem.;Operação 108ª DP e da CORE prende homem que matou “BIZIM líder do tráfico do TCP” em Três Rios;SEXTA SANGRENTA | Homem é fuzilado com mais de 4 tiros no Centro de Três Rios",Informe Agora; R Lagos Notícias,1,Três Rios town,"Rua Barão do Rio Branco, city center, Três Rios/RJ.",Rio de Janeiro state,Três Rios municipality,-22.1183,-43.2095,POINT (-43.2095 -22.1183),97474,Brazil,140,Americas,1,1,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,0,1,0,0,1,1,1,,,brazilsoutheast,88.1265973227722
33,478522,BRA-2021-2-12693-16,2021,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,4,"""Informe Agora,2023-05-10, Vingança do CV contra o TCP e o PCC em 2021 ainda é alvo de inquérito na Justiça de Três Rios "";""R Lagos Notícias,2021-08-20,14 pessoas são presas durante operação contra o trafico de drogas em Três Rios; Operação foi batizada como Seth”, deus egípcio da violência e da desordem."";""R Lagos Notícias,2021-06-18,Operação 108ª DP e da CORE prende homem que matou “BIZIM líder do tráfico do TCP” em Três Rios"";""Folha do Aço,2021-05-05,Jovem é assassinado em Três Rios""",Informe Agora;R Lagos Notícias;R Lagos Notícias;Folha do Aço,2023-05-10;2021-08-20;2021-06-18;2021-05-05,"Vingança do CV contra o TCP e o PCC em 2021 ainda é alvo de inquérito na Justiça de Três Rios ;14 pessoas são presas durante operação contra o trafico de drogas em Três Rios; Operação foi batizada como Seth”, deus egípcio da violência e da desordem.;Operação 108ª DP e da CORE prende homem que matou “BIZIM líder do tráfico do TCP” em Três Rios;Jovem é assassinado em Três Rios",Folha do Aço; Informe Agora; R Lagos Notícias,1,Três Rios town,"Rua Sebastião Toledo Ribas, in the Cantagalo neighborhood, Três Rios/RJ.",Rio de Janeiro state,Três Rios municipality,-22.1183,-43.2095,POINT (-43.2095 -22.1183),97474,Brazil,140,Americas,1,1,2021-05-04 00:00:00.000,2021-05-04 00:00:00.000,1,0,0,0,1,1,1,,,brazilsoutheast,88.1265973227722
34,479925,BRA-2021-3-1702-32,2021,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2021-01-12, Polícia encontrou corpo de jovem morta a mando de traficante da Kelsons """,Informe Agora,2021-01-12,Polícia encontrou corpo de jovem morta a mando de traficante da Kelsons,Informe Agora,1,Rio de Janeiro town,Rio de Janeiro/RJ.,Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,4,2021-01-04 00:00:00.000,2021-01-12 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
35,479937,BRA-2023-3-1702-26,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-06-27,Trabalhador foi entregar lanche em favela de Honório Gurgel e acabou sequestrado e morto por traficantes""",Informe Agora,2023-06-27,Trabalhador foi entregar lanche em favela de Honório Gurgel e acabou sequestrado e morto por traficantes,Informe Agora,1,Rio de Janeiro town,"Eternirt community in Barros Filho, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,2,2023-06-26 00:00:00.000,2023-06-27 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
36,486542,BRA-2023-3-1702-39,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,2,"""R Lagos Notícias,2023-07-18,URGENTE: Homem é esquartejado no Caiçara e tem corpo jogado na rua - Rlagos Notícias"";""Informe Agora,2023-07-20, Em áudios, traficantes da Gardênia Azul (CV) festejaram morte de morador que teve o corpo esquartejado. “Quando fica sem a cabeça, ele sente mais”. OUÇA """,R Lagos Notícias;Informe Agora,2023-07-18;2023-07-20,"URGENTE: Homem é esquartejado no Caiçara e tem corpo jogado na rua - Rlagos Notícias; Em áudios, traficantes da Gardênia Azul (CV) festejaram morte de morador que teve o corpo esquartejado. “Quando fica sem a cabeça, ele sente mais”. OUÇA",Informe Agora; R Lagos Notícias,1,Rio de Janeiro town,"Rua Caiçara, located in Anil, in the West Zone of Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,2,2023-07-17 00:00:00.000,2023-07-18 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
37,486543,BRA-2023-2-12693-6,2023,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,1,"""Informe Agora,2023-07-16, Serrinha (TCP) atacou Congonha (CV) e matou dois """,Informe Agora,2023-07-16,Serrinha (TCP) atacou Congonha (CV) e matou dois,Informe Agora,1,Rio de Janeiro town,"Morro da Congonha, in Vaz Lobo, rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2023-07-16 00:00:00.000,2023-07-16 00:00:00.000,2,0,0,0,2,2,2,,,brazilsoutheast,3.923997271629787
38,486545,BRA-2023-3-1702-40,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-07-13,Transexual foi agredida e morta com tiro no rosto no Juramento (CV). Casa foi incendiada""",Informe Agora,2023-07-13,Transexual foi agredida e morta com tiro no rosto no Juramento (CV). Casa foi incendiada,Informe Agora,1,Rio de Janeiro town,"Morro do Juramento, in Vicente de Carvalho, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2023-07-09 00:00:00.000,2023-07-09 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
39,486549,BRA-2023-3-1702-41,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-07-04, Usuária de drogas teve fim trágico em Caxias """,Informe Agora,2023-07-04,Usuária de drogas teve fim trágico em Caxias,Informe Agora,1,Duque de Caxias town,"Avenida São Paulo in the Campos Elíseos neighborhood, Duque de Caxias/RJ.",Rio de Janeiro state,Duque de Caxias municipality,-22.78556,-43.31167,POINT (-43.31167 -22.78556),96754,Brazil,140,Americas,1,2,2023-06-28 00:00:00.000,2023-06-29 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,20.05516212095342
40,486551,BRA-2023-2-12693-16,2023,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,1,"""Gogó de São João,2023-07-04, Traficante que mudou de facção (do CV para o TCP), passou a ameaçar moradores de sua antiga comunidade, matou um e depois se vangloriou nas redes sociais. Meses depois, acabou preso """,Gogó de São João,2023-07-04,"Traficante que mudou de facção (do CV para o TCP), passou a ameaçar moradores de sua antiga comunidade, matou um e depois se vangloriou nas redes sociais. Meses depois, acabou preso",Informe Agora,1,São João de Meriti town,"Gogó community, São João de Meriti/RJ.",Rio de Janeiro state,São João de Meriti municipality,-22.80389,-43.37222,POINT (-43.37222 -22.80389),96754,Brazil,140,Americas,1,1,2023-01-01 00:00:00.000,2023-01-01 00:00:00.000,0,0,0,1,1,1,1,,,brazilsoutheast,23.844112263366018
41,486569,BRA-2023-3-1702-87,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,4,"""Informe Agora,2023-08-08, Saiba mais sobre a quadrilha de traficantes do Chapadão (CV) suspeita de matar ex-vereador Zico Bacana "";""G1,2023-08-07,Ex-vereador Zico Bacana e irmão são mortos em ataque a tiros em Guadalupe, Rio"";""Informe Agora,2023-08-08, Rapaz que nada tinha a ver acabou morrendo em episódio que terminou com assassinato de ex-vereador Zico Bacana "";""Informe Agora,2023-08-07, Ex-vereador carioca é assassinado em Guadalupe. Relatos de que ele lutava contra a expansão do tráfico na região """,Informe Agora;G1;Informe Agora;Informe Agora,2023-08-08;2023-08-07;2023-08-08;2023-08-07,"Saiba mais sobre a quadrilha de traficantes do Chapadão (CV) suspeita de matar ex-vereador Zico Bacana ;Ex-vereador Zico Bacana e irmão são mortos em ataque a tiros em Guadalupe, Rio; Rapaz que nada tinha a ver acabou morrendo em episódio que terminou com assassinato de ex-vereador Zico Bacana ; Ex-vereador carioca é assassinado em Guadalupe. Relatos de que ele lutava contra a expansão do tráfico na região",G1; Informe Agora,1,Rio de Janeiro town,"Guadalupe neighborhood, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2023-08-07 00:00:00.000,2023-08-07 00:00:00.000,0,0,1,1,2,2,2,,,brazilsoutheast,3.923997271629787
42,486578,BRA-2023-3-1702-46,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-08-05, Tráfico teria executado suposto assaltante de ônibus achado morto a tiros em Caxias. Outro ladrão também foi assassinado na cidade dias antes """,Informe Agora,2023-08-05,Tráfico teria executado suposto assaltante de ônibus achado morto a tiros em Caxias. Outro ladrão também foi assassinado na cidade dias antes,Informe Agora,1,Duque de Caxias town,"Rua Descarte, between Rua Ibituruna and Rua M, in the Vila Urussaí neighborhood of Duque de Caxias/RJ.",Rio de Janeiro state,Duque de Caxias municipality,-22.78556,-43.31167,POINT (-43.31167 -22.78556),96754,Brazil,140,Americas,1,1,2023-08-05 00:00:00.000,2023-08-05 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,20.05516212095342
43,486581,BRA-2023-3-1702-45,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-08-05, Tráfico teria executado suposto assaltante de ônibus achado morto a tiros em Caxias. Outro ladrão também foi assassinado na cidade dias antes """,Informe Agora,2023-08-05,Tráfico teria executado suposto assaltante de ônibus achado morto a tiros em Caxias. Outro ladrão também foi assassinado na cidade dias antes,Informe Agora,1,Duque de Caxias town,Gramacho neighborhood of Duque de Caxias/RJ.,Rio de Janeiro state,Duque de Caxias municipality,-22.78556,-43.31167,POINT (-43.31167 -22.78556),96754,Brazil,140,Americas,1,2,2023-08-02 00:00:00.000,2023-08-03 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,20.05516212095342
44,486582,BRA-2023-3-1702-47,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,3,"""Informe Agora,2023-08-02, “Não me mata pelo amor de deus”. Essas foram as últimas palavras de homem espancado e morto por traficantes em Teresópolis por ter dívida na boca "";""NF Notícias,2023-06-18,Homem é espancado até a morte por dívidas com o tráfico"";""O Dia,2023-06-19,Polícia prende suspeitos de espancar homem até a morte com um pedaço de madeira""",Informe Agora;NF Notícias;O Dia,2023-08-02;2023-06-18;2023-06-19,“Não me mata pelo amor de deus”. Essas foram as últimas palavras de homem espancado e morto por traficantes em Teresópolis por ter dívida na boca ;Homem é espancado até a morte por dívidas com o tráfico;Polícia prende suspeitos de espancar homem até a morte com um pedaço de madeira,Informe Agora; NF Notícias; O Dia,1,Teresópolis town,"Fonte Santa Teresa neighborhood, in the municipality of Teresópolis/RJ.",Rio de Janeiro state,Teresópolis municipality,-22.4167,-42.97822,POINT (-42.97822 -22.4167),97475,Brazil,140,Americas,1,1,2023-04-14 00:00:00.000,2023-04-14 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,58.27551152904079
45,486585,BRA-2022-3-1702-50,2022,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,2,"""Jornal Extra,2022-08-25,Preso suspeito de matar motorista de aplicativo que interpretou bebê na novela Barriga de Aluguel"";""Informe Agora,2023-07-28, Assassinos de ator que fez o bebê na novela Barriga de Aluguel faziam parte de quadrilha de traficantes que atua em favela do CV em Coelho Neto. Saiba mais """,Jornal Extra;Informe Agora,2022-08-25;2023-07-28,Preso suspeito de matar motorista de aplicativo que interpretou bebê na novela Barriga de Aluguel; Assassinos de ator que fez o bebê na novela Barriga de Aluguel faziam parte de quadrilha de traficantes que atua em favela do CV em Coelho Neto. Saiba mais,Informe Agora; Jornal Extra,1,Rio de Janeiro town,"on the corner of Rua Acapu and Rua Carolina de Assis, Marechal Hermes, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2022-06-22 00:00:00.000,2022-06-22 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
46,486586,BRA-2023-3-1702-48,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-07-27, CAXIAS: Casal vai parar no ‘tribunal do tráfico’ após filha de dez meses dar entrada morta em posto de saúde e surgirem boatos de que ela sofreu estupro. Mãe morreu e pai foi socorrido """,Informe Agora,2023-07-27,CAXIAS: Casal vai parar no ‘tribunal do tráfico’ após filha de dez meses dar entrada morta em posto de saúde e surgirem boatos de que ela sofreu estupro. Mãe morreu e pai foi socorrido,Informe Agora,1,Duque de Caxias town,"Rua A and Rua Q, near Campo do Guarauna, on the border between Barro Branco and Jardim Anhangá, Duque de Caxias/RJ.",Rio de Janeiro state,Duque de Caxias municipality,-22.78556,-43.31167,POINT (-43.31167 -22.78556),96754,Brazil,140,Americas,1,1,2023-07-25 00:00:00.000,2023-07-25 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,20.05516212095342
47,497049,BRA-2023-3-1702-61,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-09-19, Tráfico da Gardênia Azul (CV) matou dois por causa de roubo de celular. Um dos assassinos morreu depois """,Informe Agora,2023-09-19,Tráfico da Gardênia Azul (CV) matou dois por causa de roubo de celular. Um dos assassinos morreu depois,Informe Agora,1,Rio de Janeiro town,"Gardênia Azul, in Jacarepaguá, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,2,2023-09-16 00:00:00.000,2023-09-17 00:00:00.000,0,0,2,0,2,2,2,,,brazilsoutheast,3.923997271629787
48,497052,BRA-2023-2-12693-8,2023,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,1,"""Informe Agora,2023-09-14, Ataque do TCP ao Jorge Turco (CV) deixou dois mortos e cinco feridos """,Informe Agora,2023-09-14,Ataque do TCP ao Jorge Turco (CV) deixou dois mortos e cinco feridos,Informe Agora,1,Rio de Janeiro town,"Morro Jorge Turco, in Rocha Miranda, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2023-09-13 00:00:00.000,2023-09-13 00:00:00.000,0,0,0,2,2,2,2,,,brazilsoutheast,3.923997271629787
49,497219,BRA-2023-2-12693-13,2023,False,Clear,2,12693.0,11934,Comando Vermelho - Terceiro Comando Puro,12693.0,12693,Comando Vermelho - Terceiro Comando Puro,772.0,772,Comando Vermelho,4462.0,4462,Terceiro Comando Puro,1,"""Informe Agora,2023-09-17, CV atacou área de Peixão (TCP) em Nova Iguaçu e matou dois """,Informe Agora,2023-09-17,CV atacou área de Peixão (TCP) em Nova Iguaçu e matou dois,Informe Agora,1,Nova Iguaçu town,"community of Inferninho in Comendador Soares, Nova Iguaçu/RJ.",Rio de Janeiro state,Nova Iguaçu municipality,-22.75917,-43.45111,POINT (-43.45111 -22.75917),96754,Brazil,140,Americas,1,1,2023-09-17 00:00:00.000,2023-09-17 00:00:00.000,0,0,0,0,0,2,0,,,brazilsoutheast,33.33472246320301
50,497203,BRA-2023-3-1702-63,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-09-06, Traficantes mataram trabalhador em ataque no Jordão """,Informe Agora,2023-09-06,Traficantes mataram trabalhador em ataque no Jordão,Informe Agora,1,Rio de Janeiro town,"Morro do Jordão, Tanque neighborhood, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2023-09-06 00:00:00.000,2023-09-06 00:00:00.000,0,0,1,0,1,1,1,,,brazilsoutheast,3.923997271629787
51,497205,BRA-2023-3-1702-64,2023,True,Clear,3,772.0,1222,Comando Vermelho - Civilians,772.0,1702,Comando Vermelho - Civilians,772.0,772,Comando Vermelho,9999.0,1,Civilians,1,"""Informe Agora,2023-08-29, Casal foi executado por reclamar com traficantes sobre barricadas na Praça Seca """,Informe Agora,2023-08-29,Casal foi executado por reclamar com traficantes sobre barricadas na Praça Seca,Informe Agora,1,Rio de Janeiro town,"Morro da Chacrinha, in Praça Seca neighborhood, Rio de Janeiro/RJ.",Rio de Janeiro state,Rio de Janeiro municipality,-22.90278,-43.2075,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,2,2023-08-28 00:00:00.000,2023-08-29 00:00:00.000,0,0,2,0,2,2,2,,,brazilsoutheast,3.923997271629787
